Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
412790 Tuneiras do Oeste;0.0;13.0;1.0;4.0;2.0;0.0;0.0;0.0;28.0;3.0;4.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;6.0;65.0;412790
412795 Tupăssi;2.0;10.0;0.0;5.0;0.0;3.0;0.0;0.0;18.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;9.0;58.0;412795
412796 Turvo;2.0;15.0;0.0;1.0;3.0;0.0;0.0;0.0;27.0;19.0;2.0;0.0;0.0;2.0;0.0;3.0;0.0;4.0;11.0;89.0;412796
412800 Ubirată;3.0;27.0;0.0;3.0;1.0;3.0;0.0;0.0;54.0;20.0;9.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;16.0;140.0;412800
412810 Umuarama;9.0;85.0;2.0;38.0;3.0;19.0;0.0;0.0;183.0;76.0;30.0;0.0;0.0;12.0;1.0;6.0;4.0;40.0;100.0;608.0;412810
412820 Uniăo da Vitória;13.0;85.0;3.0;26.0;2.0;9.0;0.0;0.0;111.0;39.0;15.0;3.0;2.0;4.0;0.0;4.0;3.0;4.0;44.0;367.0;412820
412830 Uniflor;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;19.0;412830
412840 Uraí;0.0;20.0;0.0;7.0;1.0;0.0;0.0;0.0;34.0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;8.0;92.0;412840
412853 Ventania;1.0;6.0;0.0;4.0;1.0;0.0;0.0;0.0;17.0;10.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;9.0;7.0;62.0;412853
412855 Vera Cruz do Oeste;2.0;13.0;0.0;1.0;0.0;1.0;0.0;0.0;23.0;6.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10.0;60.0;412855
412860 Verê;1.0;14.0;0.0;4.0;0.0;0.0;0.0;0.0;10.0;11.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;52.0;412860
412865 Virmond;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;20.0;412865
412870 Vitorino;0.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;3.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;6.0;39.0;412870
412850 Wenceslau Braz;5.0;31.0;0.0;10.0;3.0;3.0;0.0;0.0;56.0;11.0;13.0;1.0;1.0;2.0;0.0;0.0;0.0;16.0;17.0;169.0;412850
412880 Xambrê;2.0;9.0;0.0;6.0;0.0;0.0;0.0;0.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;5.0;5.0;54.0;412880
410000 Município ignorado - PR;3.0;1.0;0.0;2.0;4.0;0.0;0.0;0.0;12.0;7.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;165.0;250.0;410000
420005 Abdon Batista;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;420005
420010 Abelardo Luz;2.0;12.0;0.0;6.0;0.0;2.0;0.0;0.0;15.0;23.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;15.0;81.0;420010
420020 Agrolândia;0.0;11.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;9.0;50.0;420020
420030 Agronômica;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;21.0;420030
420040 Água Doce;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;5.0;4.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;9.0;42.0;420040
420050 Águas de Chapecó;1.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;11.0;8.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;9.0;45.0;420050
420055 Águas Frias;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;9.0;420055
420060 Águas Mornas;2.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;15.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;33.0;420060
420070 Alfredo Wagner;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0;6.0;9.0;44.0;420070
420075 Alto Bela Vista;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;420075
420080 Anchieta;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;15.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;35.0;420080
420090 Angelina;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;13.0;2.0;37.0;420090
420100 Anita Garibaldi;0.0;6.0;0.0;5.0;2.0;1.0;0.0;0.0;18.0;6.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;46.0;420100
420110 Anitápolis;1.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;13.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;35.0;420110
420120 Antônio Carlos;0.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;15.0;5.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;7.0;45.0;420120
420125 Apiúna;1.0;9.0;0.0;3.0;2.0;0.0;0.0;0.0;9.0;4.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;4.0;13.0;51.0;420125
420127 Arabută;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;22.0;420127
420130 Araquari;6.0;19.0;1.0;9.0;1.0;3.0;0.0;0.0;44.0;11.0;7.0;0.0;1.0;1.0;0.0;3.0;0.0;6.0;16.0;128.0;420130
420140 Araranguá;16.0;64.0;5.0;22.0;3.0;5.0;0.0;0.0;142.0;34.0;17.0;0.0;1.0;14.0;0.0;4.0;2.0;10.0;41.0;380.0;420140
420150 Armazém;3.0;10.0;0.0;8.0;1.0;1.0;0.0;0.0;15.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;51.0;420150
420160 Arroio Trinta;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;17.0;420160
420165 Arvoredo;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;420165
420170 Ascurra;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;2.0;0.0;4.0;1.0;5.0;3.0;36.0;420170
420180 Atalanta;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;2.0;23.0;420180
420190 Aurora;1.0;9.0;1.0;3.0;0.0;2.0;0.0;0.0;10.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;34.0;420190
420195 Balneário Arroio do Silva;2.0;12.0;0.0;4.0;1.0;0.0;0.0;0.0;29.0;5.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;10.0;69.0;420195
420205 Balneário Barra do Sul;4.0;8.0;0.0;3.0;3.0;1.0;0.0;0.0;25.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;5.0;65.0;420205
420200 Balneário Camboriú;21.0;99.0;3.0;26.0;6.0;17.0;0.0;0.0;191.0;51.0;30.0;0.0;2.0;15.0;0.0;6.0;3.0;6.0;68.0;544.0;420200
420207 Balneário Gaivota;2.0;9.0;1.0;3.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;39.0;420207
421280 Balneário Piçarras;3.0;14.0;0.0;3.0;0.0;0.0;0.0;0.0;16.0;7.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;3.0;54.0;421280
420208 Bandeirante;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;18.0;420208
420209 Barra Bonita;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;10.0;420209
420210 Barra Velha;7.0;18.0;0.0;9.0;1.0;3.0;0.0;0.0;28.0;11.0;4.0;2.0;0.0;5.0;0.0;0.0;0.0;40.0;14.0;142.0;420210
420213 Bela Vista do Toldo;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;34.0;420213
420215 Belmonte;0.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;420215
420220 Benedito Novo;2.0;15.0;0.0;6.0;3.0;3.0;0.0;0.0;27.0;9.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;7.0;79.0;420220
420230 Biguaçu;9.0;68.0;1.0;11.0;0.0;4.0;0.0;0.0;103.0;25.0;17.0;0.0;0.0;7.0;0.0;8.0;2.0;22.0;60.0;337.0;420230
420240 Blumenau;72.0;383.0;8.0;90.0;21.0;53.0;0.0;0.0;427.0;158.0;94.0;2.0;5.0;44.0;2.0;23.0;17.0;49.0;224.0;1672.0;420240
420243 Bocaina do Sul;0.0;6.0;0.0;3.0;0.0;1.0;0.0;0.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;27.0;420243
420250 Bom Jardim da Serra;1.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;20.0;420250
420253 Bom Jesus;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;420253
420257 Bom Jesus do Oeste;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;16.0;420257
420260 Bom Retiro;0.0;10.0;1.0;6.0;1.0;1.0;0.0;0.0;24.0;7.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;10.0;6.0;72.0;420260
420245 Bombinhas;0.0;10.0;0.0;3.0;1.0;4.0;0.0;0.0;11.0;10.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;5.0;51.0;420245
420270 Botuverá;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;25.0;420270
420280 Braço do Norte;7.0;21.0;0.0;14.0;3.0;8.0;0.0;0.0;41.0;17.0;4.0;0.0;1.0;4.0;0.0;4.0;1.0;4.0;18.0;147.0;420280
420285 Braço do Trombudo;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;29.0;420285
420287 Brunópolis;1.0;5.0;1.0;2.0;0.0;1.0;0.0;0.0;9.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;29.0;420287
420290 Brusque;20.0;101.0;7.0;35.0;5.0;13.0;0.0;0.0;173.0;44.0;25.0;1.0;1.0;15.0;1.0;13.0;2.0;16.0;64.0;536.0;420290
420300 Caçador;17.0;58.0;0.0;17.0;2.0;5.0;0.0;0.0;109.0;60.0;13.0;2.0;0.0;9.0;0.0;5.0;5.0;53.0;40.0;395.0;420300
420310 Caibi;2.0;5.0;0.0;2.0;1.0;5.0;0.0;0.0;14.0;4.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;42.0;420310
420315 Calmon;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;11.0;420315
420320 Camboriú;19.0;47.0;3.0;24.0;3.0;8.0;0.0;0.0;68.0;33.0;18.0;1.0;0.0;5.0;0.0;4.0;3.0;5.0;51.0;292.0;420320
420330 Campo Alegre;0.0;10.0;1.0;2.0;0.0;3.0;0.0;0.0;21.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;7.0;67.0;420330
420340 Campo Belo do Sul;1.0;12.0;0.0;4.0;2.0;1.0;0.0;0.0;10.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;44.0;420340
420350 Campo Erê;2.0;6.0;0.0;2.0;1.0;0.0;0.0;0.0;13.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;43.0;420350
420360 Campos Novos;9.0;42.0;0.0;8.0;0.0;4.0;0.0;0.0;46.0;24.0;14.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;24.0;192.0;420360
420370 Canelinha;3.0;10.0;0.0;2.0;0.0;1.0;0.0;0.0;14.0;5.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;9.0;51.0;420370
420380 Canoinhas;5.0;53.0;1.0;14.0;7.0;10.0;0.0;0.0;122.0;35.0;11.0;1.0;2.0;8.0;0.0;1.0;7.0;18.0;43.0;338.0;420380
420325 Capăo Alto;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;17.0;420325
420390 Capinzal;4.0;14.0;0.0;3.0;0.0;1.0;0.0;0.0;22.0;10.0;7.0;0.0;0.0;5.0;0.0;2.0;0.0;5.0;16.0;89.0;420390
420395 Capivari de Baixo;6.0;22.0;0.0;13.0;0.0;6.0;0.0;0.0;51.0;22.0;7.0;0.0;4.0;2.0;0.0;1.0;2.0;2.0;12.0;150.0;420395
420400 Catanduvas;1.0;16.0;1.0;2.0;2.0;2.0;0.0;0.0;11.0;5.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;10.0;59.0;420400
420410 Caxambu do Sul;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;21.0;420410
420415 Celso Ramos;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;12.0;420415
420417 Cerro Negro;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;9.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;22.0;420417
420419 Chapadăo do Lageado;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;17.0;420419
420420 Chapecó;15.0;165.0;2.0;55.0;21.0;12.0;0.0;0.0;195.0;84.0;29.0;0.0;0.0;27.0;1.0;13.0;12.0;24.0;125.0;780.0;420420
420425 Cocal do Sul;1.0;16.0;0.0;6.0;1.0;3.0;0.0;0.0;38.0;7.0;5.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;9.0;90.0;420425
420430 Concórdia;12.0;81.0;4.0;28.0;4.0;8.0;0.0;0.0;86.0;33.0;17.0;2.0;0.0;7.0;0.0;5.0;5.0;12.0;43.0;347.0;420430
420435 Cordilheira Alta;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;17.0;420435
420440 Coronel Freitas;0.0;14.0;1.0;4.0;1.0;1.0;0.0;0.0;19.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;7.0;55.0;420440
420445 Coronel Martins;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;11.0;420445
420455 Correia Pinto;4.0;17.0;0.0;9.0;0.0;3.0;0.0;0.0;23.0;9.0;3.0;1.0;0.0;1.0;0.0;2.0;1.0;3.0;9.0;85.0;420455
420450 Corupá;3.0;12.0;0.0;10.0;4.0;0.0;0.0;0.0;28.0;11.0;7.0;0.0;0.0;3.0;0.0;0.0;3.0;4.0;10.0;95.0;420450
420460 Criciúma;64.0;219.0;3.0;39.0;4.0;32.0;0.0;1.0;385.0;118.0;54.0;2.0;4.0;27.0;0.0;18.0;8.0;9.0;98.0;1085.0;420460
420470 Cunha Poră;1.0;10.0;0.0;6.0;0.0;4.0;0.0;0.0;37.0;8.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;78.0;420470
420475 Cunhataí;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;420475
420480 Curitibanos;16.0;54.0;0.0;14.0;0.0;6.0;0.0;0.0;52.0;20.0;21.0;0.0;1.0;6.0;0.0;5.0;4.0;62.0;29.0;290.0;420480
420490 Descanso;2.0;12.0;0.0;2.0;1.0;3.0;0.0;0.0;11.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;5.0;50.0;420490
420500 Dionísio Cerqueira;1.0;20.0;0.0;1.0;2.0;0.0;0.0;0.0;25.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;9.0;85.0;420500
420510 Dona Emma;1.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;17.0;420510
420515 Doutor Pedrinho;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;18.0;420515
420517 Entre Rios;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;11.0;420517
420519 Ermo;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.0;420519
420520 Erval Velho;1.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;22.0;420520
420530 Faxinal dos Guedes;2.0;13.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;54.0;420530
420535 Flor do Sertăo;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;16.0;420535
420540 Florianópolis;110.0;484.0;10.0;67.0;11.0;50.0;0.0;0.0;584.0;240.0;116.0;2.0;15.0;44.0;1.0;29.0;26.0;25.0;283.0;2097.0;420540
420543 Formosa do Sul;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;15.0;420543
420545 Forquilhinha;2.0;25.0;0.0;5.0;0.0;3.0;0.0;0.0;37.0;6.0;5.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;13.0;102.0;420545
420550 Fraiburgo;4.0;31.0;2.0;14.0;0.0;3.0;0.0;0.0;39.0;30.0;6.0;1.0;0.0;2.0;1.0;3.0;5.0;20.0;21.0;182.0;420550
420555 Frei Rogério;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;420555
420560 Galvăo;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;26.0;420560
420570 Garopaba;2.0;22.0;0.0;6.0;2.0;3.0;0.0;0.0;33.0;12.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;12.0;103.0;420570
420580 Garuva;4.0;9.0;1.0;7.0;2.0;1.0;0.0;0.0;13.0;5.0;3.0;0.0;0.0;2.0;0.0;3.0;1.0;10.0;9.0;70.0;420580
420590 Gaspar;11.0;60.0;1.0;22.0;0.0;8.0;0.0;0.0;71.0;32.0;10.0;0.0;0.0;8.0;0.0;2.0;3.0;12.0;46.0;286.0;420590
420600 Governador Celso Ramos;5.0;12.0;0.0;4.0;0.0;0.0;0.0;0.0;19.0;9.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;10.0;68.0;420600
420610 Grăo Pará;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;16.0;6.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;36.0;420610
420620 Gravatal;2.0;11.0;1.0;9.0;0.0;1.0;0.0;0.0;24.0;17.0;3.0;0.0;0.0;2.0;0.0;2.0;1.0;4.0;6.0;83.0;420620
420630 Guabiruba;2.0;14.0;1.0;4.0;1.0;2.0;0.0;0.0;43.0;7.0;6.0;0.0;0.0;4.0;0.0;4.0;1.0;1.0;11.0;101.0;420630
420640 Guaraciaba;0.0;13.0;0.0;8.0;4.0;1.0;0.0;0.0;27.0;6.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;4.0;8.0;77.0;420640
420650 Guaramirim;6.0;41.0;0.0;9.0;7.0;3.0;0.0;0.0;27.0;9.0;7.0;0.0;0.0;2.0;0.0;1.0;2.0;9.0;20.0;143.0;420650
420660 Guarujá do Sul;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;28.0;420660
420665 Guatambú;0.0;4.0;0.0;2.0;0.0;2.0;0.0;0.0;11.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;28.0;420665
420670 Herval d'Oeste;3.0;26.0;0.0;3.0;0.0;4.0;0.0;0.0;32.0;15.0;9.0;1.0;0.0;2.0;1.0;3.0;0.0;5.0;16.0;120.0;420670
420675 Ibiam;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;420675
420680 Ibicaré;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;25.0;420680
420690 Ibirama;2.0;20.0;3.0;9.0;1.0;3.0;0.0;0.0;34.0;14.0;8.0;1.0;0.0;1.0;0.0;3.0;4.0;8.0;19.0;130.0;420690
420700 Içara;13.0;50.0;0.0;22.0;0.0;3.0;0.0;0.0;104.0;29.0;17.0;0.0;0.0;2.0;2.0;4.0;1.0;16.0;26.0;289.0;420700
420710 Ilhota;4.0;12.0;0.0;3.0;2.0;3.0;0.0;0.0;15.0;7.0;5.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0;9.0;66.0;420710
420720 Imaruí;1.0;15.0;0.0;13.0;1.0;1.0;0.0;0.0;31.0;6.0;2.0;0.0;1.0;3.0;0.0;2.0;1.0;13.0;3.0;93.0;420720
420730 Imbituba;17.0;44.0;2.0;40.0;7.0;5.0;0.0;0.0;76.0;21.0;14.0;0.0;1.0;6.0;0.0;3.0;0.0;6.0;43.0;285.0;420730
420740 Imbuia;1.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;16.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;38.0;420740
420750 Indaial;8.0;50.0;2.0;18.0;5.0;6.0;0.0;0.0;71.0;23.0;15.0;2.0;0.0;7.0;0.0;6.0;5.0;18.0;47.0;283.0;420750
420757 Iomerê;2.0;4.0;0.0;3.0;0.0;2.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;28.0;420757
420760 Ipira;0.0;7.0;1.0;3.0;2.0;2.0;0.0;0.0;15.0;4.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;43.0;420760
420765 Iporă do Oeste;1.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0;6.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;6.0;42.0;420765
420768 Ipuaçu;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;28.0;420768
420770 Ipumirim;1.0;7.0;0.0;4.0;0.0;1.0;0.0;0.0;13.0;7.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;43.0;420770
420775 Iraceminha;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0;27.0;420775
420780 Irani;0.0;8.0;0.0;4.0;0.0;0.0;0.0;0.0;14.0;9.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;45.0;420780
420785 Irati;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;14.0;420785
420790 Irineópolis;0.0;10.0;0.0;3.0;0.0;2.0;0.0;0.0;16.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;59.0;420790
420800 Itá;2.0;8.0;0.0;4.0;1.0;0.0;0.0;0.0;13.0;3.0;0.0;0.0;0.0;3.0;1.0;1.0;2.0;1.0;5.0;44.0;420800
420810 Itaiópolis;4.0;19.0;2.0;6.0;2.0;2.0;0.0;0.0;27.0;10.0;10.0;0.0;0.0;1.0;1.0;1.0;2.0;41.0;13.0;141.0;420810
420820 Itajaí;70.0;245.0;2.0;77.0;25.0;30.0;0.0;0.0;273.0;99.0;53.0;1.0;9.0;23.0;1.0;20.0;7.0;9.0;175.0;1119.0;420820
420830 Itapema;8.0;36.0;1.0;8.0;0.0;8.0;0.0;1.0;56.0;26.0;12.0;0.0;4.0;7.0;0.0;3.0;0.0;9.0;26.0;205.0;420830
420840 Itapiranga;3.0;13.0;1.0;5.0;0.0;0.0;0.0;0.0;17.0;10.0;4.0;0.0;1.0;2.0;0.0;2.0;1.0;5.0;8.0;72.0;420840
420845 Itapoá;4.0;10.0;0.0;5.0;2.0;1.0;0.0;0.0;24.0;12.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;4.0;12.0;77.0;420845
420850 Ituporanga;2.0;29.0;0.0;13.0;1.0;0.0;0.0;0.0;33.0;10.0;7.0;0.0;0.0;4.0;0.0;5.0;0.0;12.0;15.0;131.0;420850
